2.365247,LevelState.c,L_string,Level Start
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,85,L_TeamEnemy,1427.32,3816.65
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,87,L_TeamEnemy,1304.69,3550.35
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,89,L_TeamEnemy,1170.3,3709.89
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,91,L_TeamEnemy,1373.66,3522.95
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,93,L_TeamEnemy,1321.09,3568.4
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,95,L_TeamEnemy,1316.57,3723.6
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,97,L_TeamEnemy,1419.96,3793.42
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,99,L_TeamEnemy,1386.87,3899.64
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,101,L_TeamEnemy,1267.35,3738.02
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,103,L_TeamEnemy,1460.74,3671.06
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,105,L_TeamEnemy,1199.1,3765.27
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,107,L_TeamEnemy,1214.22,3554.76
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,109,L_TeamEnemy,1381.2,3766.83
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,111,L_TeamEnemy,1076.2,3730.27
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,113,L_TeamEnemy,1286.68,3753.79
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,115,L_TeamEnemy,1219.71,3859.2
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,117,L_TeamEnemy,1116.85,3533.11
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,119,L_TeamEnemy,1253.93,3871.39
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,121,L_TeamEnemy,1129.72,3881.33
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,123,L_TeamEnemy,1079.53,3829.7
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,125,L_TeamEnemy,1437.93,3828.68
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,127,L_TeamEnemy,1169.74,3586.37
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,129,L_TeamEnemy,1438.57,3665.78
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,131,L_TeamEnemy,1139.78,3543.12
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,133,L_TeamEnemy,1437.79,3885.44
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,135,L_TeamEnemy,1267.04,3627.9
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,137,L_TeamEnemy,1232.18,3672.18
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,139,L_TeamEnemy,1424.43,3800.31
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,141,L_TeamEnemy,1409.86,3551.93
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,143,L_TeamEnemy,1289.71,3598.56
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,145,L_TeamEnemy,1333.5,3814.26
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,147,L_TeamEnemy,1092.96,3640.3
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,149,L_TeamEnemy,1167.92,3719.93
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,151,L_TeamEnemy,1164.87,3789.82
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,153,L_TeamEnemy,1114.72,3905.95
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,155,L_TeamEnemy,1148.32,3704.29
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,157,L_TeamEnemy,1216.42,3800.96
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,159,L_TeamEnemy,1135.71,3671.16
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,161,L_TeamEnemy,1292.63,3663.03
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,163,L_TeamEnemy,1194.63,3849.76
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,165,L_TeamEnemy,1170.79,3852.88
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,167,L_TeamEnemy,1144.26,3829.07
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,169,L_TeamEnemy,1173.9,3754.61
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,171,L_TeamEnemy,1445.08,3814.51
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,173,L_TeamEnemy,1427.77,3756.51
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,175,L_TeamEnemy,1064.31,3756.13
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,177,L_TeamEnemy,1150.39,3904.75
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,179,L_TeamEnemy,1179.7,3730.7
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,181,L_TeamEnemy,1285.72,3842.06
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,183,L_TeamEnemy,1384.09,3890.15
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,185,L_TeamEnemy,1244.53,3644.03
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,187,L_TeamEnemy,1253.17,3688.98
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,189,L_TeamEnemy,1114.88,3765.79
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,191,L_TeamEnemy,1139.17,3903.1
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,193,L_TeamEnemy,1304.52,3711.05
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,195,L_TeamEnemy,1452.65,3552.47
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,197,L_TeamEnemy,1377.8,3636.56
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,199,L_TeamEnemy,1095.24,3640.27
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,201,L_TeamEnemy,1249.72,3704.04
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,203,L_TeamEnemy,1105.57,3820.89
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,205,L_TeamEnemy,1299.49,3792.37
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,207,L_TeamEnemy,1380.95,3909.33
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,209,L_TeamEnemy,1365.98,3582.41
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,211,L_TeamEnemy,1337.45,3544.57
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,213,L_TeamEnemy,1187.9,3626.94
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,215,L_TeamEnemy,1170.67,3519.32
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,217,L_TeamEnemy,1450.88,3818.33
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,219,L_TeamEnemy,1379.76,3688.57
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,221,L_TeamEnemy,1204.11,3866.25
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,223,L_TeamEnemy,1217.35,3769.77
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,225,L_TeamEnemy,1209.08,3798.23
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,227,L_TeamEnemy,1327.64,3546.67
2.365247,LevelGenNormal.c,L_spawn,EnemySimple,229,L_TeamEnemy,1382.7,3895.15
2.382015,Engine.c,L_time,2.382015,2.382015,0.016768,1.000000
2.398892,Engine.c,L_time,2.398892,2.398892,0.016878,1.000000
2.417208,Engine.c,L_time,2.417208,2.417208,0.018316,1.000000
2.438977,Engine.c,L_time,2.438977,2.438977,0.021769,1.000000
2.457382,Engine.c,L_time,2.457382,2.457382,0.018405,1.000000
2.474054,Engine.c,L_time,2.474054,2.474054,0.016672,1.000000
2.490726,Engine.c,L_time,2.490726,2.490726,0.016672,1.000000
2.507393,Engine.c,L_time,2.507393,2.507393,0.016667,1.000000
2.524086,Engine.c,L_time,2.524086,2.524086,0.016693,1.000000
2.541314,Engine.c,L_time,2.541314,2.541314,0.017228,1.000000
2.558003,Engine.c,L_time,2.558003,2.558003,0.016689,1.000000
2.574668,Engine.c,L_time,2.574668,2.574668,0.016666,1.000000
2.591339,Engine.c,L_time,2.591339,2.591339,0.016671,1.000000
2.608065,Engine.c,L_time,2.608065,2.608065,0.016725,1.000000
2.635303,Engine.c,L_time,2.635303,2.635303,0.027239,1.000000
2.664068,Engine.c,L_time,2.664068,2.664068,0.028764,1.000000
2.680738,Engine.c,L_time,2.680738,2.680738,0.016670,1.000000
2.697409,Engine.c,L_time,2.697409,2.697409,0.016671,1.000000
2.714086,Engine.c,L_time,2.714086,2.714086,0.016678,1.000000
2.730751,Engine.c,L_time,2.730751,2.730751,0.016665,1.000000
2.747421,Engine.c,L_time,2.747421,2.747421,0.016669,1.000000
2.764093,Engine.c,L_time,2.764093,2.764093,0.016672,1.000000
2.780764,Engine.c,L_time,2.780764,2.780764,0.016671,1.000000
2.797434,Engine.c,L_time,2.797434,2.797434,0.016670,1.000000
2.814104,Engine.c,L_time,2.814104,2.814104,0.016670,1.000000
2.830775,Engine.c,L_time,2.830775,2.830775,0.016671,1.000000
2.847446,Engine.c,L_time,2.847446,2.847446,0.016672,1.000000
2.864117,Engine.c,L_time,2.864117,2.864117,0.016670,1.000000
2.880789,Engine.c,L_time,2.880789,2.880789,0.016672,1.000000
2.897519,Engine.c,L_time,2.897519,2.897519,0.016730,1.000000
2.925744,Engine.c,L_time,2.925744,2.925744,0.028226,1.000000
2.947615,Engine.c,L_time,2.947615,2.947615,0.021871,1.000000
2.964273,Engine.c,L_time,2.964273,2.964273,0.016659,1.000000
2.980946,Engine.c,L_time,2.980946,2.980946,0.016672,1.000000
2.997681,Engine.c,L_time,2.997681,2.997681,0.016735,1.000000
3.024658,Engine.c,L_time,3.024658,3.024658,0.026977,1.000000
3.041397,Engine.c,L_time,3.041397,3.041397,0.016738,1.000000
3.069294,Engine.c,L_time,3.069294,3.069294,0.027898,1.000000
3.085973,Engine.c,L_time,3.085973,3.085973,0.016679,1.000000
3.102725,Engine.c,L_time,3.102725,3.102725,0.016752,1.000000
3.129531,Engine.c,L_time,3.129531,3.129531,0.026806,1.000000
3.146206,Engine.c,L_time,3.146206,3.146206,0.016675,1.000000
3.162942,Engine.c,L_time,3.162942,3.162942,0.016736,1.000000
3.188418,Engine.c,L_time,3.188418,3.188418,0.025476,1.000000
3.205393,Engine.c,L_time,3.205393,3.205393,0.016974,1.000000
3.232905,Engine.c,L_time,3.232905,3.232905,0.027513,1.000000
3.249575,Engine.c,L_time,3.249575,3.249575,0.016670,1.000000
3.266244,Engine.c,L_time,3.266244,3.266244,0.016669,1.000000
3.282918,Engine.c,L_time,3.282918,3.282918,0.016674,1.000000
3.299589,Engine.c,L_time,3.299589,3.299589,0.016671,1.000000
3.316258,Engine.c,L_time,3.316258,3.316258,0.016669,1.000000
3.332935,Engine.c,L_time,3.332935,3.332935,0.016677,1.000000
3.349604,Engine.c,L_time,3.349604,3.349604,0.016669,1.000000
3.366276,Engine.c,L_time,3.366276,3.366276,0.016671,1.000000
3.383015,Engine.c,L_time,3.383015,3.383015,0.016740,1.000000
3.399623,Engine.c,L_time,3.399623,3.399623,0.016607,1.000000
3.416291,Engine.c,L_time,3.416291,3.416291,0.016668,1.000000
3.433036,Engine.c,L_time,3.433036,3.433036,0.016745,1.000000
3.458415,Engine.c,L_time,3.458415,3.458415,0.025379,1.000000
3.475085,Engine.c,L_time,3.475085,3.475085,0.016670,1.000000
3.491759,Engine.c,L_time,3.491759,3.491759,0.016674,1.000000
3.508432,Engine.c,L_time,3.508432,3.508432,0.016674,1.000000
3.525402,Engine.c,L_time,3.525402,3.525402,0.016969,1.000000
3.542916,Engine.c,L_time,3.542916,3.542916,0.017515,1.000000
3.559943,Engine.c,L_time,3.559943,3.559943,0.017027,1.000000
3.559943,Engine.c,L_transform,PlayerType2,231,-5643.757324,8081.317871,0.000000
3.581254,Engine.c,L_time,3.581254,3.581254,0.021311,1.000000
3.598869,Engine.c,L_time,3.598869,3.598869,0.017615,1.000000
3.615524,Engine.c,L_time,3.615524,3.615524,0.016655,1.000000
3.632198,Engine.c,L_time,3.632198,3.632198,0.016674,1.000000
3.648863,Engine.c,L_time,3.648863,3.648863,0.016665,1.000000
3.648863,Engine.c,L_transform,PlayerType2,231,-5643.757324,8081.317871,0.000000
3.665538,Engine.c,L_time,3.665538,3.665538,0.016675,1.000000
3.682258,Engine.c,L_time,3.682258,3.682258,0.016720,1.000000
3.709088,Engine.c,L_time,3.709088,3.709088,0.026830,1.000000
3.725759,Engine.c,L_time,3.725759,3.725759,0.016671,1.000000
3.742441,Engine.c,L_time,3.742441,3.742441,0.016682,1.000000
3.742441,Engine.c,L_transform,PlayerType2,231,-5642.948242,8081.318359,0.002123
3.759104,Engine.c,L_time,3.759104,3.759104,0.016664,1.000000
3.775831,Engine.c,L_time,3.775831,3.775831,0.016727,1.000000
3.803380,Engine.c,L_time,3.803380,3.803380,0.027549,1.000000
3.820060,Engine.c,L_time,3.820060,3.820060,0.016680,1.000000
3.836740,Engine.c,L_time,3.836740,3.836740,0.016680,1.000000
3.836740,Engine.c,L_transform,PlayerType2,231,-5633.082031,8081.331055,-0.007150
3.853471,Engine.c,L_time,3.853471,3.853471,0.016730,1.000000
3.879329,Engine.c,L_time,3.879329,3.879329,0.025858,1.000000
3.896003,Engine.c,L_time,3.896003,3.896003,0.016675,1.000000
3.912672,Engine.c,L_time,3.912672,3.912672,0.016669,1.000000
3.929344,Engine.c,L_time,3.929344,3.929344,0.016672,1.000000
3.929344,Engine.c,L_transform,PlayerType2,231,-5612.591309,8081.217285,-0.061244
3.946020,Engine.c,L_time,3.946020,3.946020,0.016676,1.000000
3.962697,Engine.c,L_time,3.962697,3.962697,0.016677,1.000000
3.979361,Engine.c,L_time,3.979361,3.979361,0.016665,1.000000
3.996030,Engine.c,L_time,3.996030,3.996030,0.016669,1.000000
4.012701,Engine.c,L_time,4.012701,4.012701,0.016671,1.000000
4.012701,Engine.c,L_transform,PlayerType2,231,-5582.429688,8080.300781,-0.182253
4.029371,Engine.c,L_time,4.029371,4.029371,0.016670,1.000000
4.046044,Engine.c,L_time,4.046044,4.046044,0.016673,1.000000
4.062785,Engine.c,L_time,4.062785,4.062785,0.016740,1.000000
4.088890,Engine.c,L_time,4.088890,4.088890,0.026105,1.000000
4.106507,Engine.c,L_time,4.106507,4.106507,0.017617,1.000000
4.106507,Engine.c,L_transform,PlayerType2,231,-5543.778320,8077.278809,-0.325372
4.133841,Engine.c,L_time,4.133841,4.133841,0.027334,1.000000
4.150799,Engine.c,L_time,4.150799,4.150799,0.016958,1.000000
4.167258,Engine.c,L_time,4.167258,4.167258,0.016459,1.000000
4.183931,Engine.c,L_time,4.183931,4.183931,0.016672,1.000000
4.200647,Engine.c,L_time,4.200647,4.200647,0.016717,1.000000
4.200647,Engine.c,L_transform,PlayerType2,231,-5497.720215,8070.652832,-0.452121
4.228391,Engine.c,L_time,4.228391,4.228391,0.027743,1.000000
4.245060,Engine.c,L_time,4.245060,4.245060,0.016669,1.000000
4.261745,Engine.c,L_time,4.261745,4.261745,0.016685,1.000000
4.278418,Engine.c,L_time,4.278418,4.278418,0.016673,1.000000
4.295089,Engine.c,L_time,4.295089,4.295089,0.016671,1.000000
4.295089,Engine.c,L_transform,PlayerType2,231,-5445.188477,8059.184082,-0.544217
4.311759,Engine.c,L_time,4.311759,4.311759,0.016670,1.000000
4.328432,Engine.c,L_time,4.328432,4.328432,0.016672,1.000000
4.345101,Engine.c,L_time,4.345101,4.345101,0.016670,1.000000
4.361845,Engine.c,L_time,4.361845,4.361845,0.016744,1.000000
4.380956,Engine.c,L_time,4.380956,4.380956,0.019111,1.000000
4.380956,Engine.c,L_transform,PlayerType2,231,-5387.240723,8042.253906,-0.599700
4.397892,Engine.c,L_time,4.397892,4.397892,0.016935,1.000000
4.425179,Engine.c,L_time,4.425179,4.425179,0.027287,1.000000
4.453506,Engine.c,L_time,4.453506,4.453506,0.028327,1.000000
4.470180,Engine.c,L_time,4.470180,4.470180,0.016674,1.000000
4.486865,Engine.c,L_time,4.486865,4.486865,0.016685,1.000000
4.486865,Engine.c,L_transform,PlayerType2,231,-5324.749023,8019.768066,-0.628734
4.503533,Engine.c,L_time,4.503533,4.503533,0.016669,1.000000
4.520211,Engine.c,L_time,4.520211,4.520211,0.016678,1.000000
4.536877,Engine.c,L_time,4.536877,4.536877,0.016666,1.000000
4.553608,Engine.c,L_time,4.553608,4.553608,0.016731,1.000000
4.581141,Engine.c,L_time,4.581141,4.581141,0.027532,1.000000
4.581141,Engine.c,L_transform,PlayerType2,231,-5258.485352,7992.041992,-0.651102
4.597854,Engine.c,L_time,4.597854,4.597854,0.016714,1.000000
4.614484,Engine.c,L_time,4.614484,4.614484,0.016630,1.000000
4.631156,Engine.c,L_time,4.631156,4.631156,0.016672,1.000000
4.647889,Engine.c,L_time,4.647889,4.647889,0.016732,1.000000
4.674222,Engine.c,L_time,4.674222,4.674222,0.026334,1.000000
4.674222,Engine.c,L_transform,PlayerType2,231,-5189.321289,7959.604980,-0.681979
4.690893,Engine.c,L_time,4.690893,4.690893,0.016671,1.000000
4.707662,Engine.c,L_time,4.707662,4.707662,0.016769,1.000000
4.734192,Engine.c,L_time,4.734192,4.734192,0.026530,1.000000
4.750916,Engine.c,L_time,4.750916,4.750916,0.016724,1.000000
4.767541,Engine.c,L_time,4.767541,4.767541,0.016625,1.000000
4.767541,Engine.c,L_transform,PlayerType2,231,-5117.891113,7922.740723,-0.709634
4.784207,Engine.c,L_time,4.784207,4.784207,0.016666,1.000000
4.800881,Engine.c,L_time,4.800881,4.800881,0.016674,1.000000
4.817614,Engine.c,L_time,4.817614,4.817614,0.016733,1.000000
4.845206,Engine.c,L_time,4.845206,4.845206,0.027592,1.000000
4.873995,Engine.c,L_time,4.873995,4.873995,0.028790,1.000000
4.873995,Engine.c,L_transform,PlayerType2,231,-5044.654297,7881.660645,-0.730013
4.890665,Engine.c,L_time,4.890665,4.890665,0.016669,1.000000
4.907399,Engine.c,L_time,4.907399,4.907399,0.016734,1.000000
4.935306,Engine.c,L_time,4.935306,4.935306,0.027907,1.000000
4.964367,Engine.c,L_time,4.964367,4.964367,0.029062,1.000000
4.981474,Engine.c,L_time,4.981474,4.981474,0.017107,1.000000
4.981474,Engine.c,L_transform,PlayerType2,231,-4969.970215,7836.619141,-0.745416
4.998154,Engine.c,L_time,4.998154,4.998154,0.016680,1.000000
5.014823,Engine.c,L_time,5.014823,5.014823,0.016669,1.000000
5.031564,Engine.c,L_time,5.031564,5.031564,0.016741,1.000000
5.049565,Engine.c,L_time,5.049565,5.049565,0.018001,1.000000
5.066238,Engine.c,L_time,5.066238,5.066238,0.016673,1.000000
5.066238,Engine.c,L_transform,PlayerType2,231,-4894.138672,7787.915527,-0.756741
5.082911,Engine.c,L_time,5.082911,5.082911,0.016672,1.000000
5.099582,Engine.c,L_time,5.099582,5.099582,0.016671,1.000000
5.116252,Engine.c,L_time,5.116252,5.116252,0.016670,1.000000
5.133126,Engine.c,L_time,5.133126,5.133126,0.016874,1.000000
5.149735,Engine.c,L_time,5.149735,5.149735,0.016609,1.000000
5.149735,Engine.c,L_transform,PlayerType2,231,-4817.535156,7735.977051,-0.771866
5.166403,Engine.c,L_time,5.166403,5.166403,0.016668,1.000000
5.183383,Engine.c,L_time,5.183383,5.183383,0.016981,1.000000
5.199770,Engine.c,L_time,5.199770,5.199770,0.016386,1.000000
5.216516,Engine.c,L_time,5.216516,5.216516,0.016745,1.000000
5.244378,Engine.c,L_time,5.244378,5.244378,0.027862,1.000000
5.244378,Engine.c,L_transform,PlayerType2,231,-4740.523926,7681.161621,-0.793667
5.261047,Engine.c,L_time,5.261047,5.261047,0.016669,1.000000
5.277718,Engine.c,L_time,5.277718,5.277718,0.016670,1.000000
5.294387,Engine.c,L_time,5.294387,5.294387,0.016669,1.000000
5.311060,Engine.c,L_time,5.311060,5.311060,0.016673,1.000000
5.327728,Engine.c,L_time,5.327728,5.327728,0.016669,1.000000
5.327728,Engine.c,L_transform,PlayerType2,231,-4663.336914,7623.603027,-0.814654
5.344429,Engine.c,L_time,5.344429,5.344429,0.016701,1.000000
5.361080,Engine.c,L_time,5.361080,5.361080,0.016651,1.000000
5.377751,Engine.c,L_time,5.377751,5.377751,0.016672,1.000000
5.394430,Engine.c,L_time,5.394430,5.394430,0.016678,1.000000
5.411133,Engine.c,L_time,5.411133,5.411133,0.016704,1.000000
5.411133,Engine.c,L_transform,PlayerType2,231,-4586.169922,7563.421875,-0.830343
5.427775,Engine.c,L_time,5.427775,5.427775,0.016641,1.000000
5.444439,Engine.c,L_time,5.444439,5.444439,0.016665,1.000000
5.461110,Engine.c,L_time,5.461110,5.461110,0.016670,1.000000
5.477843,Engine.c,L_time,5.477843,5.477843,0.016733,1.000000
5.505522,Engine.c,L_time,5.505522,5.505522,0.027679,1.000000
5.505522,Engine.c,L_transform,PlayerType2,231,-4509.164063,7500.775879,-0.841343
5.534348,Engine.c,L_time,5.534348,5.534348,0.028825,1.000000
5.551120,Engine.c,L_time,5.551120,5.551120,0.016772,1.000000
5.580135,Engine.c,L_time,5.580135,5.580135,0.029015,1.000000
5.596817,Engine.c,L_time,5.596817,5.596817,0.016682,1.000000
5.613490,Engine.c,L_time,5.613490,5.613490,0.016674,1.000000
5.613490,Engine.c,L_transform,PlayerType2,231,-4432.395996,7435.835938,-0.848930
5.630163,Engine.c,L_time,5.630163,5.630163,0.016673,1.000000
5.646834,Engine.c,L_time,5.646834,5.646834,0.016671,1.000000
5.663505,Engine.c,L_time,5.663505,5.663505,0.016671,1.000000
5.680211,Engine.c,L_time,5.680211,5.680211,0.016706,1.000000
5.696858,Engine.c,L_time,5.696858,5.696858,0.016648,1.000000
5.696858,Engine.c,L_transform,PlayerType2,231,-4355.897461,7368.775879,-0.853870
5.713528,Engine.c,L_time,5.713528,5.713528,0.016670,1.000000
5.730200,Engine.c,L_time,5.730200,5.730200,0.016672,1.000000
5.746870,Engine.c,L_time,5.746870,5.746870,0.016670,1.000000
5.763539,Engine.c,L_time,5.763539,5.763539,0.016669,1.000000
5.780250,Engine.c,L_time,5.780250,5.780250,0.016711,1.000000
5.780250,Engine.c,L_transform,PlayerType2,231,-4279.658203,7299.757813,-0.856078
5.797026,Engine.c,L_time,5.797026,5.797026,0.016776,1.000000
5.813698,Engine.c,L_time,5.813698,5.813698,0.016672,1.000000
5.830370,Engine.c,L_time,5.830370,5.830370,0.016673,1.000000
5.847043,Engine.c,L_time,5.847043,5.847043,0.016673,1.000000
5.863721,Engine.c,L_time,5.863721,5.863721,0.016678,1.000000
5.863721,Engine.c,L_transform,PlayerType2,231,-4203.656738,7228.959961,-0.856905
5.880422,Engine.c,L_time,5.880422,5.880422,0.016701,1.000000
5.897126,Engine.c,L_time,5.897126,5.897126,0.016704,1.000000
5.925215,Engine.c,L_time,5.925215,5.925215,0.028089,1.000000
5.953887,Engine.c,L_time,5.953887,5.953887,0.028672,1.000000
5.970565,Engine.c,L_time,5.970565,5.970565,0.016678,1.000000
5.970565,Engine.c,L_transform,PlayerType2,231,-4127.874023,7156.568848,-0.857314
5.987279,Engine.c,L_time,5.987279,5.987279,0.016714,1.000000
6.003965,Engine.c,L_time,6.003965,6.003965,0.016686,1.000000
6.020907,Engine.c,L_time,6.020907,6.020907,0.016942,1.000000
6.037379,Engine.c,L_time,6.037379,6.037379,0.016471,1.000000
6.065637,Engine.c,L_time,6.065637,6.065637,0.028258,1.000000
